time,dragonKilledTime,agentPickedKeyTime,agentExitTime
12.279995918273926,0.0,8.919997215270996,12.279995918273926
21.619993209838867,7.399997234344482,19.719993591308594,21.619993209838867
40.899986267089844,7.399997234344482,28.139989852905273,40.899986267089844
74.35997009277344,7.399997234344482,60.319976806640625,74.35997009277344
83.13996887207031,7.399997234344482,79.77996826171875,83.13996887207031
100.17996215820312,7.399997234344482,95.49996948242188,100.17996215820312
112.33995819091797,92.61996459960938,110.5599594116211,112.33995819091797
461.5598449707031,119.09996032714844,460.15985107421875,461.5598449707031
470.25982666015625,104.15996551513672,467.0398254394531,470.25982666015625
